date;age60;reported;nowcast_est;nowcast_lwr;nowcast_upr;reported7;nowcast7_est;nowcast7_lwr;nowcast7_upr
2020-07-02;alle;3;3,0;3,0;3,0;36;36,0;36,0;36,0
2020-07-02;ja;1;1,0;1,0;1,0;16;16,0;16,0;16,0
2020-07-02;nein;2;2,0;2,0;2,0;20;20,0;20,0;20,0
2020-07-01;alle;8;8,0;8,0;8,0;41;41,0;41,0;41,0
2020-07-01;ja;2;2,0;2,0;2,0;16;16,0;16,0;16,0
2020-07-01;nein;6;6,0;6,0;6,0;25;25,0;25,0;25,0
2020-06-30;alle;5;5,0;5,0;5,0;36;36,0;36,0;36,0
2020-06-30;ja;4;4,0;4,0;4,0;16;16,0;16,0;16,0
2020-06-30;nein;1;1,0;1,0;1,0;20;20,0;20,0;20,0
2020-06-29;alle;8;8,0;8,0;8,0;34;34,0;34,0;34,0
2020-06-29;ja;3;3,0;3,0;3,0;14;14,0;14,0;14,0
2020-06-29;nein;5;5,0;5,0;5,0;20;20,0;20,0;20,0
2020-06-28;alle;2;2,0;2,0;2,0;30;30,0;30,0;30,0
2020-06-28;ja;1;1,0;1,0;1,0;15;15,0;15,0;15,0
2020-06-28;nein;1;1,0;1,0;1,0;15;15,0;15,0;15,0
2020-06-27;alle;6;6,0;6,0;6,0;39;39,0;39,0;39,0
2020-06-27;ja;4;4,0;4,0;4,0;18;18,0;18,0;18,0
2020-06-27;nein;2;2,0;2,0;2,0;21;21,0;21,0;21,0
2020-06-26;alle;4;4,0;4,0;4,0;35;35,0;35,0;35,0
2020-06-26;ja;1;1,0;1,0;1,0;14;14,0;14,0;14,0
2020-06-26;nein;3;3,0;3,0;3,0;21;21,0;21,0;21,0
2020-06-25;alle;8;8,0;8,0;8,0;39;39,0;39,0;39,0
2020-06-25;ja;1;1,0;1,0;1,0;16;16,0;16,0;16,0
2020-06-25;nein;7;7,0;7,0;7,0;23;23,0;23,0;23,0
2020-06-24;alle;3;3,0;3,0;3,0;33;33,0;33,0;33,0
2020-06-24;ja;2;2,0;2,0;2,0;16;16,0;16,0;16,0
2020-06-24;nein;1;1,0;1,0;1,0;17;17,0;17,0;17,0
2020-06-23;alle;3;3,0;3,0;3,0;34;34,0;34,0;34,0
2020-06-23;ja;2;2,0;2,0;2,0;16;16,0;16,0;16,0
2020-06-23;nein;1;1,0;1,0;1,0;18;18,0;18,0;18,0
2020-06-22;alle;4;4,0;4,0;4,0;35;35,0;35,0;35,0
2020-06-22;ja;4;4,0;4,0;4,0;15;15,0;15,0;15,0
2020-06-22;nein;0;0,0;0,0;0,0;20;20,0;20,0;20,0
2020-06-21;alle;11;11,0;11,0;11,0;37;37,0;37,0;37,0
2020-06-21;ja;4;4,0;4,0;4,0;15;15,0;15,0;15,0
2020-06-21;nein;7;7,0;7,0;7,0;22;22,0;22,0;22,0
2020-06-20;alle;2;2,0;2,0;2,0;29;29,0;29,0;29,0
2020-06-20;ja;0;0,0;0,0;0,0;13;13,0;13,0;13,0
2020-06-20;nein;2;2,0;2,0;2,0;16;16,0;16,0;16,0
2020-06-19;alle;8;8,0;8,0;8,0;30;30,0;30,0;30,0
2020-06-19;ja;3;3,0;3,0;3,0;15;15,0;15,0;15,0
2020-06-19;nein;5;5,0;5,0;5,0;15;15,0;15,0;15,0
2020-06-18;alle;2;2,0;2,0;2,0;29;29,0;29,0;29,0
2020-06-18;ja;1;1,0;1,0;1,0;17;17,0;17,0;17,0
2020-06-18;nein;1;1,0;1,0;1,0;12;12,0;12,0;12,0
2020-06-17;alle;4;4,0;4,0;4,0;29;29,0;29,0;29,0
2020-06-17;ja;2;2,0;2,0;2,0;16;16,0;16,0;16,0
2020-06-17;nein;2;2,0;2,0;2,0;13;13,0;13,0;13,0
2020-06-16;alle;4;4,0;4,0;4,0;30;30,0;30,0;30,0
2020-06-16;ja;1;1,0;1,0;1,0;18;18,0;18,0;18,0
2020-06-16;nein;3;3,0;3,0;3,0;12;12,0;12,0;12,0
2020-06-15;alle;6;6,0;6,0;6,0;31;31,0;31,0;31,0
2020-06-15;ja;4;4,0;4,0;4,0;18;18,0;18,0;18,0
2020-06-15;nein;2;2,0;2,0;2,0;13;13,0;13,0;13,0
2020-06-14;alle;3;3,0;3,0;3,0;28;28,0;28,0;28,0
2020-06-14;ja;2;2,0;2,0;2,0;16;16,0;16,0;16,0
2020-06-14;nein;1;1,0;1,0;1,0;12;12,0;12,0;12,0
2020-06-13;alle;3;3,0;3,0;3,0;31;31,0;31,0;31,0
2020-06-13;ja;2;2,0;2,0;2,0;17;17,0;17,0;17,0
2020-06-13;nein;1;1,0;1,0;1,0;14;14,0;14,0;14,0
2020-06-12;alle;7;7,0;7,0;7,0;33;33,0;33,0;33,0
2020-06-12;ja;5;5,0;5,0;5,0;17;17,0;17,0;17,0
2020-06-12;nein;2;2,0;2,0;2,0;16;16,0;16,0;16,0
2020-06-11;alle;2;2,0;2,0;2,0;38;38,0;38,0;38,0
2020-06-11;ja;0;0,0;0,0;0,0;17;17,0;17,0;17,0
2020-06-11;nein;2;2,0;2,0;2,0;21;21,0;21,0;21,0
2020-06-10;alle;5;5,0;5,0;5,0;47;47,0;47,0;47,0
2020-06-10;ja;4;4,0;4,0;4,0;21;21,0;21,0;21,0
2020-06-10;nein;1;1,0;1,0;1,0;26;26,0;26,0;26,0
2020-06-09;alle;5;5,0;5,0;5,0;50;50,0;50,0;50,0
2020-06-09;ja;1;1,0;1,0;1,0;22;22,0;22,0;22,0
2020-06-09;nein;4;4,0;4,0;4,0;28;28,0;28,0;28,0
2020-06-08;alle;3;3,0;3,0;3,0;55;55,0;55,0;55,0
2020-06-08;ja;2;2,0;2,0;2,0;30;30,0;30,0;30,0
2020-06-08;nein;1;1,0;1,0;1,0;25;25,0;25,0;25,0
2020-06-07;alle;6;6,0;6,0;6,0;59;59,0;59,0;59,0
2020-06-07;ja;3;3,0;3,0;3,0;32;32,0;32,0;32,0
2020-06-07;nein;3;3,0;3,0;3,0;27;27,0;27,0;27,0
2020-06-06;alle;5;5,0;5,0;5,0;58;58,0;58,0;58,0
2020-06-06;ja;2;2,0;2,0;2,0;32;32,0;32,0;32,0
2020-06-06;nein;3;3,0;3,0;3,0;26;26,0;26,0;26,0
2020-06-05;alle;12;12,0;12,0;12,0;61;61,0;61,0;61,0
2020-06-05;ja;5;5,0;5,0;5,0;36;36,0;36,0;36,0
2020-06-05;nein;7;7,0;7,0;7,0;25;25,0;25,0;25,0
2020-06-04;alle;11;11,0;11,0;11,0;63;63,0;63,0;63,0
2020-06-04;ja;4;4,0;4,0;4,0;39;39,0;39,0;39,0
2020-06-04;nein;7;7,0;7,0;7,0;24;24,0;24,0;24,0
2020-06-03;alle;8;8,0;8,0;8,0;59;59,0;59,0;59,0
2020-06-03;ja;5;5,0;5,0;5,0;39;39,0;39,0;39,0
2020-06-03;nein;3;3,0;3,0;3,0;20;20,0;20,0;20,0
2020-06-02;alle;10;10,0;10,0;10,0;64;64,0;64,0;64,0
2020-06-02;ja;9;9,0;9,0;9,0;42;42,0;42,0;42,0
2020-06-02;nein;1;1,0;1,0;1,0;22;22,0;22,0;22,0
2020-06-01;alle;7;7,0;7,0;7,0;61;61,0;61,0;61,0
2020-06-01;ja;4;4,0;4,0;4,0;37;37,0;37,0;37,0
2020-06-01;nein;3;3,0;3,0;3,0;24;24,0;24,0;24,0
2020-05-31;alle;5;5,0;5,0;5,0;67;67,0;67,0;67,0
2020-05-31;ja;3;3,0;3,0;3,0;44;44,0;44,0;44,0
2020-05-31;nein;2;2,0;2,0;2,0;23;23,0;23,0;23,0
2020-05-30;alle;8;8,0;8,0;8,0;66;66,0;66,0;66,0
2020-05-30;ja;6;6,0;6,0;6,0;44;44,0;44,0;44,0
2020-05-30;nein;2;2,0;2,0;2,0;22;22,0;22,0;22,0
2020-05-29;alle;14;14,0;14,0;14,0;75;75,0;75,0;75,0
2020-05-29;ja;8;8,0;8,0;8,0;51;51,0;51,0;51,0
2020-05-29;nein;6;6,0;6,0;6,0;24;24,0;24,0;24,0
2020-05-28;alle;7;7,0;7,0;7,0;72;72,0;72,0;72,0
2020-05-28;ja;4;4,0;4,0;4,0;50;50,0;50,0;50,0
2020-05-28;nein;3;3,0;3,0;3,0;22;22,0;22,0;22,0
2020-05-27;alle;13;13,0;13,0;13,0;78;78,0;78,0;78,0
2020-05-27;ja;8;8,0;8,0;8,0;55;55,0;55,0;55,0
2020-05-27;nein;5;5,0;5,0;5,0;23;23,0;23,0;23,0
2020-05-26;alle;7;7,0;7,0;7,0;89;89,0;89,0;89,0
2020-05-26;ja;4;4,0;4,0;4,0;59;59,0;59,0;59,0
2020-05-26;nein;3;3,0;3,0;3,0;30;30,0;30,0;30,0
2020-05-25;alle;13;13,0;13,0;13,0;100;100,0;100,0;100,0
2020-05-25;ja;11;11,0;11,0;11,0;65;65,0;65,0;65,0
2020-05-25;nein;2;2,0;2,0;2,0;35;35,0;35,0;35,0
2020-05-24;alle;4;4,0;4,0;4,0;103;103,0;103,0;103,0
2020-05-24;ja;3;3,0;3,0;3,0;65;65,0;65,0;65,0
2020-05-24;nein;1;1,0;1,0;1,0;38;38,0;38,0;38,0
2020-05-23;alle;17;17,0;17,0;17,0;112;112,0;112,0;112,0
2020-05-23;ja;13;13,0;13,0;13,0;70;70,0;70,0;70,0
2020-05-23;nein;4;4,0;4,0;4,0;42;42,0;42,0;42,0
2020-05-22;alle;11;11,0;11,0;11,0;111;111,0;111,0;111,0
2020-05-22;ja;7;7,0;7,0;7,0;66;66,0;66,0;66,0
2020-05-22;nein;4;4,0;4,0;4,0;45;45,0;45,0;45,0
2020-05-21;alle;13;13,0;13,0;13,0;117;117,0;117,0;117,0
2020-05-21;ja;9;9,0;9,0;9,0;72;72,0;72,0;72,0
2020-05-21;nein;4;4,0;4,0;4,0;45;45,0;45,0;45,0
2020-05-20;alle;24;24,0;24,0;24,0;118;118,0;118,0;118,0
2020-05-20;ja;12;12,0;12,0;12,0;74;74,0;74,0;74,0
2020-05-20;nein;12;12,0;12,0;12,0;44;44,0;44,0;44,0
2020-05-19;alle;18;18,0;18,0;18,0;119;119,0;119,0;119,0
2020-05-19;ja;10;10,0;10,0;10,0;76;76,0;76,0;76,0
2020-05-19;nein;8;8,0;8,0;8,0;43;43,0;43,0;43,0
2020-05-18;alle;16;16,0;16,0;16,0;127;127,0;127,0;127,0
2020-05-18;ja;11;11,0;11,0;11,0;83;83,0;83,0;83,0
2020-05-18;nein;5;5,0;5,0;5,0;44;44,0;44,0;44,0
2020-05-17;alle;13;13,0;13,0;13,0;135;135,0;135,0;135,0
2020-05-17;ja;8;8,0;8,0;8,0;86;86,0;86,0;86,0
2020-05-17;nein;5;5,0;5,0;5,0;49;49,0;49,0;49,0
2020-05-16;alle;16;16,0;16,0;16,0;140;140,0;140,0;140,0
2020-05-16;ja;9;9,0;9,0;9,0;88;88,0;88,0;88,0
2020-05-16;nein;7;7,0;7,0;7,0;52;52,0;52,0;52,0
2020-05-15;alle;17;17,0;17,0;17,0;138;138,0;138,0;138,0
2020-05-15;ja;13;13,0;13,0;13,0;92;92,0;92,0;92,0
2020-05-15;nein;4;4,0;4,0;4,0;46;46,0;46,0;46,0
2020-05-14;alle;14;14,0;14,0;14,0;154;154,0;154,0;154,0
2020-05-14;ja;11;11,0;11,0;11,0;103;103,0;103,0;103,0
2020-05-14;nein;3;3,0;3,0;3,0;51;51,0;51,0;51,0
2020-05-13;alle;25;25,0;25,0;25,0;168;168,0;168,0;168,0
2020-05-13;ja;14;14,0;14,0;14,0;111;111,0;111,0;111,0
2020-05-13;nein;11;11,0;11,0;11,0;57;57,0;57,0;57,0
2020-05-12;alle;26;26,0;26,0;26,0;181;181,0;181,0;181,0
2020-05-12;ja;17;17,0;17,0;17,0;128;128,0;128,0;128,0
2020-05-12;nein;9;9,0;9,0;9,0;53;53,0;53,0;53,0
2020-05-11;alle;24;24,0;24,0;24,0;185;185,0;185,0;185,0
2020-05-11;ja;14;14,0;14,0;14,0;128;128,0;128,0;128,0
2020-05-11;nein;10;10,0;10,0;10,0;57;57,0;57,0;57,0
2020-05-10;alle;18;18,0;18,0;18,0;212;212,0;212,0;212,0
2020-05-10;ja;10;10,0;10,0;10,0;144;144,0;144,0;144,0
2020-05-10;nein;8;8,0;8,0;8,0;68;68,0;68,0;68,0
2020-05-09;alle;14;14,0;14,0;14,0;212;212,0;212,0;212,0
2020-05-09;ja;13;13,0;13,0;13,0;145;145,0;145,0;145,0
2020-05-09;nein;1;1,0;1,0;1,0;67;67,0;67,0;67,0
2020-05-08;alle;33;33,0;33,0;33,0;228;228,0;228,0;228,0
2020-05-08;ja;24;24,0;24,0;24,0;153;153,0;153,0;153,0
2020-05-08;nein;9;9,0;9,0;9,0;75;75,0;75,0;75,0
2020-05-07;alle;28;28,0;28,0;28,0;220;220,0;220,0;220,0
2020-05-07;ja;19;19,0;19,0;19,0;144;144,0;144,0;144,0
2020-05-07;nein;9;9,0;9,0;9,0;76;76,0;76,0;76,0
2020-05-06;alle;38;38,0;38,0;38,0;236;236,0;236,0;236,0
2020-05-06;ja;31;31,0;31,0;31,0;145;145,0;145,0;145,0
2020-05-06;nein;7;7,0;7,0;7,0;91;91,0;91,0;91,0
2020-05-05;alle;30;30,0;30,0;30,0;235;235,0;235,0;235,0
2020-05-05;ja;17;17,0;17,0;17,0;137;137,0;137,0;137,0
2020-05-05;nein;13;13,0;13,0;13,0;98;98,0;98,0;98,0
2020-05-04;alle;51;51,0;51,0;51,0;249;249,0;249,0;249,0
2020-05-04;ja;30;30,0;30,0;30,0;151;151,0;151,0;151,0
2020-05-04;nein;21;21,0;21,0;21,0;98;98,0;98,0;98,0
2020-05-03;alle;18;18,0;18,0;18,0;254;254,0;254,0;254,0
2020-05-03;ja;11;11,0;11,0;11,0;155;155,0;155,0;155,0
2020-05-03;nein;7;7,0;7,0;7,0;99;99,0;99,0;99,0
2020-05-02;alle;30;30,0;30,0;30,0;264;264,0;264,0;264,0
2020-05-02;ja;21;21,0;21,0;21,0;162;162,0;162,0;162,0
2020-05-02;nein;9;9,0;9,0;9,0;102;102,0;102,0;102,0
2020-05-01;alle;25;25,0;25,0;25,0;275;275,0;275,0;275,0
2020-05-01;ja;15;15,0;15,0;15,0;169;169,0;169,0;169,0
2020-05-01;nein;10;10,0;10,0;10,0;106;106,0;106,0;106,0
2020-04-30;alle;44;44,0;44,0;44,0;307;307,0;307,0;307,0
2020-04-30;ja;20;20,0;20,0;20,0;187;187,0;187,0;187,0
2020-04-30;nein;24;24,0;24,0;24,0;120;120,0;120,0;120,0
2020-04-29;alle;37;37,0;37,0;37,0;342;342,0;342,0;342,0
2020-04-29;ja;23;23,0;23,0;23,0;228;228,0;228,0;228,0
2020-04-29;nein;14;14,0;14,0;14,0;114;114,0;114,0;114,0
2020-04-28;alle;44;44,0;44,0;44,0;393;393,0;393,0;393,0
2020-04-28;ja;31;31,0;31,0;31,0;269;269,0;269,0;269,0
2020-04-28;nein;13;13,0;13,0;13,0;124;124,0;124,0;124,0
2020-04-27;alle;56;56,0;56,0;56,0;434;434,0;434,0;434,0
2020-04-27;ja;34;34,0;34,0;34,0;298;298,0;298,0;298,0
2020-04-27;nein;22;22,0;22,0;22,0;136;136,0;136,0;136,0
2020-04-26;alle;28;28,0;28,0;28,0;457;457,0;457,0;457,0
2020-04-26;ja;18;18,0;18,0;18,0;319;319,0;319,0;319,0
2020-04-26;nein;10;10,0;10,0;10,0;138;138,0;138,0;138,0
2020-04-25;alle;41;41,0;41,0;41,0;487;487,0;487,0;487,0
2020-04-25;ja;28;28,0;28,0;28,0;346;346,0;346,0;346,0
2020-04-25;nein;13;13,0;13,0;13,0;141;141,0;141,0;141,0
2020-04-24;alle;57;57,0;57,0;57,0;515;515,0;515,0;515,0
2020-04-24;ja;33;33,0;33,0;33,0;372;372,0;372,0;372,0
2020-04-24;nein;24;24,0;24,0;24,0;143;143,0;143,0;143,0
2020-04-23;alle;79;79,0;79,0;79,0;578;578,0;578,0;578,0
2020-04-23;ja;61;61,0;61,0;61,0;426;426,0;426,0;426,0
2020-04-23;nein;18;18,0;18,0;18,0;152;152,0;152,0;152,0
2020-04-22;alle;88;88,0;88,0;88,0;633;633,0;633,0;633,0
2020-04-22;ja;64;64,0;64,0;64,0;457;457,0;457,0;457,0
2020-04-22;nein;24;24,0;24,0;24,0;176;176,0;176,0;176,0
2020-04-21;alle;85;85,0;85,0;85,0;665;665,0;665,0;665,0
2020-04-21;ja;60;60,0;60,0;60,0;478;478,0;478,0;478,0
2020-04-21;nein;25;25,0;25,0;25,0;187;187,0;187,0;187,0
2020-04-20;alle;79;79,0;79,0;79,0;725;725,0;725,0;725,0
2020-04-20;ja;55;55,0;55,0;55,0;518;518,0;518,0;518,0
2020-04-20;nein;24;24,0;24,0;24,0;207;207,0;207,0;207,0
2020-04-19;alle;58;58,0;58,0;58,0;748;748,0;748,0;748,0
2020-04-19;ja;45;45,0;45,0;45,0;533;533,0;533,0;533,0
2020-04-19;nein;13;13,0;13,0;13,0;215;215,0;215,0;215,0
2020-04-18;alle;69;69,0;69,0;69,0;791;791,0;791,0;791,0
2020-04-18;ja;54;54,0;54,0;54,0;554;554,0;554,0;554,0
2020-04-18;nein;15;15,0;15,0;15,0;237;237,0;237,0;237,0
2020-04-17;alle;120;120,0;120,0;120,0;857;857,0;857,0;857,0
2020-04-17;ja;87;87,0;87,0;87,0;595;595,0;595,0;595,0
2020-04-17;nein;33;33,0;33,0;33,0;262;262,0;262,0;262,0
2020-04-16;alle;134;134,0;134,0;134,0;876;876,0;876,0;876,0
2020-04-16;ja;92;92,0;92,0;92,0;609;609,0;609,0;609,0
2020-04-16;nein;42;42,0;42,0;42,0;267;267,0;267,0;267,0
2020-04-15;alle;120;120,0;120,0;120,0;914;914,0;914,0;914,0
2020-04-15;ja;85;85,0;85,0;85,0;645;645,0;645,0;645,0
2020-04-15;nein;35;35,0;35,0;35,0;269;269,0;269,0;269,0
2020-04-14;alle;145;145,0;145,0;145,0;960;960,0;960,0;960,0
2020-04-14;ja;100;100,0;100,0;100,0;675;675,0;675,0;675,0
2020-04-14;nein;45;45,0;45,0;45,0;285;285,0;285,0;285,0
2020-04-13;alle;102;102,0;102,0;102,0;1007;1007,0;1007,0;1007,0
2020-04-13;ja;70;70,0;70,0;70,0;716;716,0;716,0;716,0
2020-04-13;nein;32;32,0;32,0;32,0;291;291,0;291,0;291,0
2020-04-12;alle;101;101,0;101,0;101,0;1116;1116,0;1116,0;1116,0
2020-04-12;ja;66;66,0;66,0;66,0;800;800,0;800,0;800,0
2020-04-12;nein;35;35,0;35,0;35,0;316;316,0;316,0;316,0
2020-04-11;alle;135;135,0;135,0;135,0;1151;1151,0;1151,0;1151,0
2020-04-11;ja;95;95,0;95,0;95,0;828;828,0;828,0;828,0
2020-04-11;nein;40;40,0;40,0;40,0;323;323,0;323,0;323,0
2020-04-10;alle;139;139,0;139,0;139,0;1175;1175,0;1175,0;1175,0
2020-04-10;ja;101;101,0;101,0;101,0;848;848,0;848,0;848,0
2020-04-10;nein;38;38,0;38,0;38,0;327;327,0;327,0;327,0
2020-04-09;alle;172;172,0;172,0;172,0;1286;1286,0;1286,0;1286,0
2020-04-09;ja;128;128,0;128,0;128,0;934;934,0;934,0;934,0
2020-04-09;nein;44;44,0;44,0;44,0;352;352,0;352,0;352,0
2020-04-08;alle;166;166,0;166,0;166,0;1360;1360,0;1360,0;1360,0
2020-04-08;ja;115;115,0;115,0;115,0;981;981,0;981,0;981,0
2020-04-08;nein;51;51,0;51,0;51,0;379;379,0;379,0;379,0
2020-04-07;alle;192;192,0;192,0;192,0;1443;1443,0;1443,0;1443,0
2020-04-07;ja;141;141,0;141,0;141,0;1035;1035,0;1035,0;1035,0
2020-04-07;nein;51;51,0;51,0;51,0;408;408,0;408,0;408,0
2020-04-06;alle;211;211,0;211,0;211,0;1501;1501,0;1501,0;1501,0
2020-04-06;ja;154;154,0;154,0;154,0;1071;1071,0;1071,0;1071,0
2020-04-06;nein;57;57,0;57,0;57,0;430;430,0;430,0;430,0
2020-04-05;alle;136;136,0;136,0;136,0;1622;1622,0;1622,0;1622,0
2020-04-05;ja;94;94,0;94,0;94,0;1163;1163,0;1163,0;1163,0
2020-04-05;nein;42;42,0;42,0;42,0;459;459,0;459,0;459,0
2020-04-04;alle;159;159,0;159,0;159,0;1672;1672,0;1672,0;1672,0
2020-04-04;ja;115;115,0;115,0;115,0;1191;1191,0;1191,0;1191,0
2020-04-04;nein;44;44,0;44,0;44,0;481;481,0;481,0;481,0
2020-04-03;alle;250;250,0;250,0;250,0;1739;1739,0;1739,0;1739,0
2020-04-03;ja;187;187,0;187,0;187,0;1237;1237,0;1237,0;1237,0
2020-04-03;nein;63;63,0;63,0;63,0;502;502,0;502,0;502,0
2020-04-02;alle;246;246,0;246,0;246,0;1783;1783,0;1783,0;1783,0
2020-04-02;ja;175;175,0;175,0;175,0;1255;1255,0;1255,0;1255,0
2020-04-02;nein;71;71,0;71,0;71,0;528;528,0;528,0;528,0
2020-04-01;alle;249;249,0;249,0;249,0;1778;1778,0;1778,0;1778,0
2020-04-01;ja;169;169,0;169,0;169,0;1238;1238,0;1238,0;1238,0
2020-04-01;nein;80;80,0;80,0;80,0;540;540,0;540,0;540,0
2020-03-31;alle;250;250,0;250,0;250,0;1757;1757,0;1757,0;1757,0
2020-03-31;ja;177;177,0;177,0;177,0;1227;1227,0;1227,0;1227,0
2020-03-31;nein;73;73,0;73,0;73,0;530;530,0;530,0;530,0
2020-03-30;alle;332;332,0;332,0;332,0;1719;1719,0;1719,0;1719,0
2020-03-30;ja;246;246,0;246,0;246,0;1203;1203,0;1203,0;1203,0
2020-03-30;nein;86;86,0;86,0;86,0;516;516,0;516,0;516,0
2020-03-29;alle;186;186,0;186,0;186,0;1590;1590,0;1590,0;1590,0
2020-03-29;ja;122;122,0;122,0;122,0;1101;1101,0;1101,0;1101,0
2020-03-29;nein;64;64,0;64,0;64,0;489;489,0;489,0;489,0
2020-03-28;alle;226;226,0;226,0;226,0;1525;1525,0;1525,0;1525,0
2020-03-28;ja;161;161,0;161,0;161,0;1058;1058,0;1058,0;1058,0
2020-03-28;nein;65;65,0;65,0;65,0;467;467,0;467,0;467,0
2020-03-27;alle;294;294,0;294,0;294,0;1431;1431,0;1431,0;1431,0
2020-03-27;ja;205;205,0;205,0;205,0;989;989,0;989,0;989,0
2020-03-27;nein;89;89,0;89,0;89,0;442;442,0;442,0;442,0
2020-03-26;alle;241;241,0;241,0;241,0;1298;1298,0;1298,0;1298,0
2020-03-26;ja;158;158,0;158,0;158,0;889;889,0;889,0;889,0
2020-03-26;nein;83;83,0;83,0;83,0;409;409,0;409,0;409,0
2020-03-25;alle;228;228,0;228,0;228,0;1176;1176,0;1176,0;1176,0
2020-03-25;ja;158;158,0;158,0;158,0;804;804,0;804,0;804,0
2020-03-25;nein;70;70,0;70,0;70,0;372;372,0;372,0;372,0
2020-03-24;alle;212;212,0;212,0;212,0;1056;1056,0;1056,0;1056,0
2020-03-24;ja;153;153,0;153,0;153,0;715;715,0;715,0;715,0
2020-03-24;nein;59;59,0;59,0;59,0;341;341,0;341,0;341,0
2020-03-23;alle;203;203,0;203,0;203,0;923;923,0;923,0;923,0
2020-03-23;ja;144;144,0;144,0;144,0;617;617,0;617,0;617,0
2020-03-23;nein;59;59,0;59,0;59,0;306;306,0;306,0;306,0
2020-03-22;alle;121;121,0;121,0;121,0;789;789,0;789,0;789,0
2020-03-22;ja;79;79,0;79,0;79,0;519;519,0;519,0;519,0
2020-03-22;nein;42;42,0;42,0;42,0;270;270,0;270,0;270,0
2020-03-21;alle;132;132,0;132,0;132,0;701;701,0;701,0;701,0
2020-03-21;ja;92;92,0;92,0;92,0;464;464,0;464,0;464,0
2020-03-21;nein;40;40,0;40,0;40,0;237;237,0;237,0;237,0
2020-03-20;alle;161;161,0;161,0;161,0;610;610,0;610,0;610,0
2020-03-20;ja;105;105,0;105,0;105,0;399;399,0;399,0;399,0
2020-03-20;nein;56;56,0;56,0;56,0;211;211,0;211,0;211,0
2020-03-19;alle;119;119,0;119,0;119,0;499;499,0;499,0;499,0
2020-03-19;ja;73;73,0;73,0;73,0;326;326,0;326,0;326,0
2020-03-19;nein;46;46,0;46,0;46,0;173;173,0;173,0;173,0
2020-03-18;alle;108;108,0;108,0;108,0;412;412,0;412,0;412,0
2020-03-18;ja;69;69,0;69,0;69,0;274;274,0;274,0;274,0
2020-03-18;nein;39;39,0;39,0;39,0;138;138,0;138,0;138,0
2020-03-17;alle;79;79,0;79,0;79,0;333;333,0;333,0;333,0
2020-03-17;ja;55;55,0;55,0;55,0;228;228,0;228,0;228,0
2020-03-17;nein;24;24,0;24,0;24,0;105;105,0;105,0;105,0
2020-03-16;alle;69;69,0;69,0;69,0;291;291,0;291,0;291,0
2020-03-16;ja;46;46,0;46,0;46,0;191;191,0;191,0;191,0
2020-03-16;nein;23;23,0;23,0;23,0;100;100,0;100,0;100,0
2020-03-15;alle;33;33,0;33,0;33,0;257;257,0;257,0;257,0
2020-03-15;ja;24;24,0;24,0;24,0;171;171,0;171,0;171,0
2020-03-15;nein;9;9,0;9,0;9,0;86;86,0;86,0;86,0
2020-03-14;alle;41;41,0;41,0;41,0;237;237,0;237,0;237,0
2020-03-14;ja;27;27,0;27,0;27,0;152;152,0;152,0;152,0
2020-03-14;nein;14;14,0;14,0;14,0;85;85,0;85,0;85,0
2020-03-13;alle;50;50,0;50,0;50,0;209;209,0;209,0;209,0
2020-03-13;ja;32;32,0;32,0;32,0;131;131,0;131,0;131,0
2020-03-13;nein;18;18,0;18,0;18,0;78;78,0;78,0;78,0
2020-03-12;alle;32;32,0;32,0;32,0;188;188,0;188,0;188,0
2020-03-12;ja;21;21,0;21,0;21,0;107;107,0;107,0;107,0
2020-03-12;nein;11;11,0;11,0;11,0;81;81,0;81,0;81,0
2020-03-11;alle;29;29,0;29,0;29,0;177;177,0;177,0;177,0
2020-03-11;ja;23;23,0;23,0;23,0;100;100,0;100,0;100,0
2020-03-11;nein;6;6,0;6,0;6,0;77;77,0;77,0;77,0
2020-03-10;alle;37;37,0;37,0;37,0;163;163,0;163,0;163,0
2020-03-10;ja;18;18,0;18,0;18,0;83;83,0;83,0;83,0
2020-03-10;nein;19;19,0;19,0;19,0;80;80,0;80,0;80,0
2020-03-09;alle;35;35,0;35,0;35,0;137;137,0;137,0;137,0
2020-03-09;ja;26;26,0;26,0;26,0;69;69,0;69,0;69,0
2020-03-09;nein;9;9,0;9,0;9,0;68;68,0;68,0;68,0
2020-03-08;alle;13;13,0;13,0;13,0;108;108,0;108,0;108,0
2020-03-08;ja;5;5,0;5,0;5,0;47;47,0;47,0;47,0
2020-03-08;nein;8;8,0;8,0;8,0;61;61,0;61,0;61,0
2020-03-07;alle;13;13,0;13,0;13,0;103;103,0;103,0;103,0
2020-03-07;ja;6;6,0;6,0;6,0;44;44,0;44,0;44,0
2020-03-07;nein;7;7,0;7,0;7,0;59;59,0;59,0;59,0
2020-03-06;alle;29;29,0;29,0;29,0;96;96,0;96,0;96,0
2020-03-06;ja;8;8,0;8,0;8,0;43;43,0;43,0;43,0
2020-03-06;nein;21;21,0;21,0;21,0;53;53,0;53,0;53,0
2020-03-05;alle;21;21,0;21,0;21,0;75;75,0;75,0;75,0
2020-03-05;ja;14;14,0;14,0;14,0;40;40,0;40,0;40,0
2020-03-05;nein;7;7,0;7,0;7,0;35;35,0;35,0;35,0
2020-03-04;alle;15;15,0;15,0;15,0;58;58,0;58,0;58,0
2020-03-04;ja;6;6,0;6,0;6,0;30;30,0;30,0;30,0
2020-03-04;nein;9;9,0;9,0;9,0;28;28,0;28,0;28,0
