Bundesland,Altersgruppe,Meldedatum,Kalenderjahr,Kalenderwoche,Neuerkrankung,Hospitalisierung,index,population
Bremen,60-79,2020-02-02,2020,5,0,0,5,140249
Bremen,80+,2020-02-02,2020,5,0,0,5,47379
Hamburg,00-04,2020-02-02,2020,5,0,0,5,99224
Hamburg,05-14,2020-02-02,2020,5,0,0,5,166713
Hamburg,15-34,2020-02-02,2020,5,0,0,5,493650
Hamburg,35-59,2020-02-02,2020,5,0,0,5,654824
Hamburg,60-79,2020-02-02,2020,5,0,0,5,325912
Hamburg,80+,2020-02-02,2020,5,0,0,5,112515
Hessen,00-04,2020-02-02,2020,5,0,0,5,304428
Hessen,05-14,2020-02-02,2020,5,0,0,5,579964
Hessen,15-34,2020-02-02,2020,5,0,0,5,1469929
Hessen,35-59,2020-02-02,2020,5,0,0,5,2193749
Hessen,60-79,2020-02-02,2020,5,0,0,5,1320559
Hessen,80+,2020-02-02,2020,5,0,0,5,422139
Mecklenburg-Vorpommern,00-04,2020-02-02,2020,5,0,0,5,66216
Mecklenburg-Vorpommern,05-14,2020-02-02,2020,5,0,0,5,140750
Mecklenburg-Vorpommern,15-34,2020-02-02,2020,5,0,0,5,295487
Mecklenburg-Vorpommern,35-59,2020-02-02,2020,5,0,0,5,554265
Mecklenburg-Vorpommern,60-79,2020-02-02,2020,5,0,0,5,420800
Mecklenburg-Vorpommern,80+,2020-02-02,2020,5,0,0,5,133378
Niedersachsen,00-04,2020-02-02,2020,5,0,0,5,380629
Niedersachsen,05-14,2020-02-02,2020,5,0,0,5,724185
Niedersachsen,15-34,2020-02-02,2020,5,0,0,5,1803724
Niedersachsen,35-59,2020-02-02,2020,5,0,0,5,2728615
Niedersachsen,60-79,2020-02-02,2020,5,0,0,5,1769714
Niedersachsen,80+,2020-02-02,2020,5,0,0,5,580572
Nordrhein-Westfalen,00-04,2020-02-02,2020,5,0,0,5,875319
Nordrhein-Westfalen,05-14,2020-02-02,2020,5,0,0,5,1649725
Nordrhein-Westfalen,15-34,2020-02-02,2020,5,0,0,5,4197591
Nordrhein-Westfalen,35-59,2020-02-02,2020,5,0,0,5,6141151
Nordrhein-Westfalen,60-79,2020-02-02,2020,5,0,0,5,3823400
Nordrhein-Westfalen,80+,2020-02-02,2020,5,0,0,5,1262725
Rheinland-Pfalz,00-04,2020-02-02,2020,5,0,0,5,195044
Rheinland-Pfalz,05-14,2020-02-02,2020,5,0,0,5,366538
Rheinland-Pfalz,15-34,2020-02-02,2020,5,0,0,5,916852
Rheinland-Pfalz,35-59,2020-02-02,2020,5,0,0,5,1404114
Rheinland-Pfalz,60-79,2020-02-02,2020,5,0,0,5,923831
Rheinland-Pfalz,80+,2020-02-02,2020,5,0,0,5,293640
Saarland,00-04,2020-02-02,2020,5,0,0,5,41350
Saarland,05-14,2020-02-02,2020,5,0,0,5,80000
Saarland,15-34,2020-02-02,2020,5,1,0,5,212117
Saarland,35-59,2020-02-02,2020,5,0,0,5,330038
Saarland,60-79,2020-02-02,2020,5,0,0,5,243324
Saarland,80+,2020-02-02,2020,5,0,0,5,78108
Sachsen,00-04,2020-02-02,2020,5,0,0,5,180790
Sachsen,05-14,2020-02-02,2020,5,0,0,5,366870
Sachsen,15-34,2020-02-02,2020,5,0,0,5,785543
Sachsen,35-59,2020-02-02,2020,5,0,0,5,1357685
Sachsen,60-79,2020-02-02,2020,5,0,0,5,1009578
Sachsen,80+,2020-02-02,2020,5,0,0,5,361502
Sachsen-Anhalt,00-04,2020-02-02,2020,5,0,0,5,87877
Sachsen-Anhalt,05-14,2020-02-02,2020,5,0,0,5,182524
Sachsen-Anhalt,15-34,2020-02-02,2020,5,0,0,5,394869
Sachsen-Anhalt,35-59,2020-02-02,2020,5,0,0,5,745827
Sachsen-Anhalt,60-79,2020-02-02,2020,5,0,0,5,585321
Sachsen-Anhalt,80+,2020-02-02,2020,5,0,0,5,191330
Schleswig-Holstein,00-04,2020-02-02,2020,5,0,0,5,129800
Schleswig-Holstein,05-14,2020-02-02,2020,5,0,0,5,261702
Schleswig-Holstein,15-34,2020-02-02,2020,5,0,0,5,627902
Schleswig-Holstein,35-59,2020-02-02,2020,5,0,0,5,1006281
Schleswig-Holstein,60-79,2020-02-02,2020,5,0,0,5,663225
Schleswig-Holstein,80+,2020-02-02,2020,5,0,0,5,220518
Thueringen,00-04,2020-02-02,2020,5,0,0,5,87718
Thueringen,05-14,2020-02-02,2020,5,0,0,5,184533
Thueringen,15-34,2020-02-02,2020,5,0,0,5,386793
Thueringen,35-59,2020-02-02,2020,5,0,0,5,720476
Thueringen,60-79,2020-02-02,2020,5,0,0,5,558709
Thueringen,80+,2020-02-02,2020,5,0,0,5,179123
Baden-Wuerttemberg,00-04,2020-02-09,2020,6,0,0,6,549986
Baden-Wuerttemberg,05-14,2020-02-09,2020,6,0,0,6,1014378
Baden-Wuerttemberg,15-34,2020-02-09,2020,6,0,0,6,2678250
Baden-Wuerttemberg,35-59,2020-02-09,2020,6,0,0,6,3822725
Baden-Wuerttemberg,60-79,2020-02-09,2020,6,0,0,6,2286835
Baden-Wuerttemberg,80+,2020-02-09,2020,6,0,0,6,751989
Bayern,00-04,2020-02-09,2020,6,1,0,6,650503
Bayern,05-14,2020-02-09,2020,6,0,0,6,1157241
Bayern,15-34,2020-02-09,2020,6,2,0,6,3103465
Bayern,35-59,2020-02-09,2020,6,4,0,6,4601435
Bayern,60-79,2020-02-09,2020,6,0,0,6,2743938
Bayern,80+,2020-02-09,2020,6,0,0,6,871866
Berlin,00-04,2020-02-09,2020,6,0,0,6,191397
Berlin,05-14,2020-02-09,2020,6,0,0,6,332599
Berlin,15-34,2020-02-09,2020,6,0,0,6,947650
Berlin,35-59,2020-02-09,2020,6,0,0,6,1275540
Berlin,60-79,2020-02-09,2020,6,0,0,6,694774
Berlin,80+,2020-02-09,2020,6,0,0,6,221362
Brandenburg,00-04,2020-02-09,2020,6,0,0,6,108401
Brandenburg,05-14,2020-02-09,2020,6,0,0,6,231502
Brandenburg,15-34,2020-02-09,2020,6,0,0,6,435611
Brandenburg,35-59,2020-02-09,2020,6,0,0,6,908807
Brandenburg,60-79,2020-02-09,2020,6,0,0,6,638658
Brandenburg,80+,2020-02-09,2020,6,0,0,6,208572
Bremen,00-04,2020-02-09,2020,6,0,0,6,34034
Bremen,05-14,2020-02-09,2020,6,0,0,6,60178
Bremen,15-34,2020-02-09,2020,6,0,0,6,172904
Bremen,35-59,2020-02-09,2020,6,0,0,6,225427
Bremen,60-79,2020-02-09,2020,6,0,0,6,140249
Bremen,80+,2020-02-09,2020,6,0,0,6,47379
Hamburg,00-04,2020-02-09,2020,6,0,0,6,99224
Hamburg,05-14,2020-02-09,2020,6,0,0,6,166713
Hamburg,15-34,2020-02-09,2020,6,0,0,6,493650
Hamburg,35-59,2020-02-09,2020,6,0,0,6,654824
Hamburg,60-79,2020-02-09,2020,6,0,0,6,325912
Hamburg,80+,2020-02-09,2020,6,0,0,6,112515
Hessen,00-04,2020-02-09,2020,6,0,0,6,304428
Hessen,05-14,2020-02-09,2020,6,0,0,6,579964
Hessen,15-34,2020-02-09,2020,6,0,0,6,1469929
Hessen,35-59,2020-02-09,2020,6,0,0,6,2193749
Hessen,60-79,2020-02-09,2020,6,0,0,6,1320559
Hessen,80+,2020-02-09,2020,6,0,0,6,422139
Mecklenburg-Vorpommern,00-04,2020-02-09,2020,6,0,0,6,66216
Mecklenburg-Vorpommern,05-14,2020-02-09,2020,6,0,0,6,140750
Mecklenburg-Vorpommern,15-34,2020-02-09,2020,6,0,0,6,295487
Mecklenburg-Vorpommern,35-59,2020-02-09,2020,6,0,0,6,554265
Mecklenburg-Vorpommern,60-79,2020-02-09,2020,6,0,0,6,420800
Mecklenburg-Vorpommern,80+,2020-02-09,2020,6,0,0,6,133378
Niedersachsen,00-04,2020-02-09,2020,6,0,0,6,380629
Niedersachsen,05-14,2020-02-09,2020,6,0,0,6,724185
Niedersachsen,15-34,2020-02-09,2020,6,0,0,6,1803724
Niedersachsen,35-59,2020-02-09,2020,6,1,0,6,2728615
Niedersachsen,60-79,2020-02-09,2020,6,0,0,6,1769714
Niedersachsen,80+,2020-02-09,2020,6,0,0,6,580572
Nordrhein-Westfalen,00-04,2020-02-09,2020,6,0,0,6,875319
Nordrhein-Westfalen,05-14,2020-02-09,2020,6,0,0,6,1649725
Nordrhein-Westfalen,15-34,2020-02-09,2020,6,1,0,6,4197591
Nordrhein-Westfalen,35-59,2020-02-09,2020,6,0,0,6,6141151
Nordrhein-Westfalen,60-79,2020-02-09,2020,6,0,0,6,3823400
Nordrhein-Westfalen,80+,2020-02-09,2020,6,0,0,6,1262725
Rheinland-Pfalz,00-04,2020-02-09,2020,6,0,0,6,195044
Rheinland-Pfalz,05-14,2020-02-09,2020,6,0,0,6,366538
Rheinland-Pfalz,15-34,2020-02-09,2020,6,0,0,6,916852
Rheinland-Pfalz,35-59,2020-02-09,2020,6,0,0,6,1404114
Rheinland-Pfalz,60-79,2020-02-09,2020,6,0,0,6,923831
Rheinland-Pfalz,80+,2020-02-09,2020,6,0,0,6,293640
Saarland,00-04,2020-02-09,2020,6,0,0,6,41350
Saarland,05-14,2020-02-09,2020,6,0,0,6,80000
Saarland,15-34,2020-02-09,2020,6,0,0,6,212117
Saarland,35-59,2020-02-09,2020,6,0,0,6,330038
Saarland,60-79,2020-02-09,2020,6,0,0,6,243324
Saarland,80+,2020-02-09,2020,6,0,0,6,78108
Sachsen,00-04,2020-02-09,2020,6,0,0,6,180790
Sachsen,05-14,2020-02-09,2020,6,0,0,6,366870
Sachsen,15-34,2020-02-09,2020,6,0,0,6,785543
Sachsen,35-59,2020-02-09,2020,6,0,0,6,1357685
Sachsen,60-79,2020-02-09,2020,6,0,0,6,1009578
Sachsen,80+,2020-02-09,2020,6,0,0,6,361502
Sachsen-Anhalt,00-04,2020-02-09,2020,6,0,0,6,87877
Sachsen-Anhalt,05-14,2020-02-09,2020,6,0,0,6,182524
Sachsen-Anhalt,15-34,2020-02-09,2020,6,0,0,6,394869
Sachsen-Anhalt,35-59,2020-02-09,2020,6,0,0,6,745827
Sachsen-Anhalt,60-79,2020-02-09,2020,6,0,0,6,585321
Sachsen-Anhalt,80+,2020-02-09,2020,6,0,0,6,191330
Schleswig-Holstein,00-04,2020-02-09,2020,6,0,0,6,129800
Schleswig-Holstein,05-14,2020-02-09,2020,6,0,0,6,261702
Schleswig-Holstein,15-34,2020-02-09,2020,6,0,0,6,627902
Schleswig-Holstein,35-59,2020-02-09,2020,6,0,0,6,1006281
Schleswig-Holstein,60-79,2020-02-09,2020,6,0,0,6,663225
Schleswig-Holstein,80+,2020-02-09,2020,6,0,0,6,220518
Thueringen,00-04,2020-02-09,2020,6,0,0,6,87718
Thueringen,05-14,2020-02-09,2020,6,0,0,6,184533
Thueringen,15-34,2020-02-09,2020,6,0,0,6,386793
Thueringen,35-59,2020-02-09,2020,6,0,0,6,720476
Thueringen,60-79,2020-02-09,2020,6,0,0,6,558709
Thueringen,80+,2020-02-09,2020,6,0,0,6,179123
Baden-Wuerttemberg,00-04,2020-02-16,2020,7,0,0,7,549986
Baden-Wuerttemberg,05-14,2020-02-16,2020,7,0,0,7,1014378
Baden-Wuerttemberg,15-34,2020-02-16,2020,7,0,0,7,2678250
Baden-Wuerttemberg,35-59,2020-02-16,2020,7,0,0,7,3822725
Baden-Wuerttemberg,60-79,2020-02-16,2020,7,0,0,7,2286835
Baden-Wuerttemberg,80+,2020-02-16,2020,7,0,0,7,751989
Bayern,00-04,2020-02-16,2020,7,1,0,7,650503
Bayern,05-14,2020-02-16,2020,7,1,0,7,1157241
Bayern,15-34,2020-02-16,2020,7,0,0,7,3103465
Bayern,35-59,2020-02-16,2020,7,2,0,7,4601435
Bayern,60-79,2020-02-16,2020,7,0,0,7,2743938
Bayern,80+,2020-02-16,2020,7,0,0,7,871866
Berlin,00-04,2020-02-16,2020,7,0,0,7,191397
Berlin,05-14,2020-02-16,2020,7,0,0,7,332599
Berlin,15-34,2020-02-16,2020,7,0,0,7,947650
Berlin,35-59,2020-02-16,2020,7,1,0,7,1275540
Berlin,60-79,2020-02-16,2020,7,0,0,7,694774
Berlin,80+,2020-02-16,2020,7,0,0,7,221362
Brandenburg,00-04,2020-02-16,2020,7,0,0,7,108401
Brandenburg,05-14,2020-02-16,2020,7,0,0,7,231502
Brandenburg,15-34,2020-02-16,2020,7,0,0,7,435611
Brandenburg,35-59,2020-02-16,2020,7,0,0,7,908807
Brandenburg,60-79,2020-02-16,2020,7,0,0,7,638658
Brandenburg,80+,2020-02-16,2020,7,0,0,7,208572
Bremen,00-04,2020-02-16,2020,7,0,0,7,34034
Bremen,05-14,2020-02-16,2020,7,0,0,7,60178
Bremen,15-34,2020-02-16,2020,7,0,0,7,172904
Bremen,35-59,2020-02-16,2020,7,0,0,7,225427
Bremen,60-79,2020-02-16,2020,7,0,0,7,140249
Bremen,80+,2020-02-16,2020,7,0,0,7,47379
Hamburg,00-04,2020-02-16,2020,7,0,0,7,99224
Hamburg,05-14,2020-02-16,2020,7,0,0,7,166713
Hamburg,15-34,2020-02-16,2020,7,0,0,7,493650
Hamburg,35-59,2020-02-16,2020,7,0,0,7,654824
Hamburg,60-79,2020-02-16,2020,7,0,0,7,325912
Hamburg,80+,2020-02-16,2020,7,0,0,7,112515
Hessen,00-04,2020-02-16,2020,7,0,0,7,304428
Hessen,05-14,2020-02-16,2020,7,0,0,7,579964
Hessen,15-34,2020-02-16,2020,7,0,0,7,1469929
Hessen,35-59,2020-02-16,2020,7,0,0,7,2193749
Hessen,60-79,2020-02-16,2020,7,0,0,7,1320559
Hessen,80+,2020-02-16,2020,7,0,0,7,422139
Mecklenburg-Vorpommern,00-04,2020-02-16,2020,7,0,0,7,66216
Mecklenburg-Vorpommern,05-14,2020-02-16,2020,7,0,0,7,140750
Mecklenburg-Vorpommern,15-34,2020-02-16,2020,7,0,0,7,295487
Mecklenburg-Vorpommern,35-59,2020-02-16,2020,7,0,0,7,554265
Mecklenburg-Vorpommern,60-79,2020-02-16,2020,7,0,0,7,420800
Mecklenburg-Vorpommern,80+,2020-02-16,2020,7,0,0,7,133378
Niedersachsen,00-04,2020-02-16,2020,7,0,0,7,380629
Niedersachsen,05-14,2020-02-16,2020,7,0,0,7,724185
Niedersachsen,15-34,2020-02-16,2020,7,0,0,7,1803724
Niedersachsen,35-59,2020-02-16,2020,7,0,0,7,2728615
Niedersachsen,60-79,2020-02-16,2020,7,0,0,7,1769714
Niedersachsen,80+,2020-02-16,2020,7,0,0,7,580572
Nordrhein-Westfalen,00-04,2020-02-16,2020,7,1,0,7,875319
Nordrhein-Westfalen,05-14,2020-02-16,2020,7,0,0,7,1649725
Nordrhein-Westfalen,15-34,2020-02-16,2020,7,0,0,7,4197591
Nordrhein-Westfalen,35-59,2020-02-16,2020,7,0,0,7,6141151
Nordrhein-Westfalen,60-79,2020-02-16,2020,7,0,0,7,3823400
Nordrhein-Westfalen,80+,2020-02-16,2020,7,0,0,7,1262725
Rheinland-Pfalz,00-04,2020-02-16,2020,7,0,0,7,195044
Rheinland-Pfalz,05-14,2020-02-16,2020,7,0,0,7,366538
Rheinland-Pfalz,15-34,2020-02-16,2020,7,0,0,7,916852
Rheinland-Pfalz,35-59,2020-02-16,2020,7,0,0,7,1404114
Rheinland-Pfalz,60-79,2020-02-16,2020,7,0,0,7,923831
Rheinland-Pfalz,80+,2020-02-16,2020,7,0,0,7,293640
Saarland,00-04,2020-02-16,2020,7,0,0,7,41350
Saarland,05-14,2020-02-16,2020,7,0,0,7,80000
Saarland,15-34,2020-02-16,2020,7,0,0,7,212117
Saarland,35-59,2020-02-16,2020,7,0,0,7,330038
Saarland,60-79,2020-02-16,2020,7,0,0,7,243324
Saarland,80+,2020-02-16,2020,7,0,0,7,78108
Sachsen,00-04,2020-02-16,2020,7,0,0,7,180790
Sachsen,05-14,2020-02-16,2020,7,0,0,7,366870
Sachsen,15-34,2020-02-16,2020,7,0,0,7,785543
Sachsen,35-59,2020-02-16,2020,7,0,0,7,1357685
Sachsen,60-79,2020-02-16,2020,7,0,0,7,1009578
Sachsen,80+,2020-02-16,2020,7,0,0,7,361502
Sachsen-Anhalt,00-04,2020-02-16,2020,7,0,0,7,87877
Sachsen-Anhalt,05-14,2020-02-16,2020,7,0,0,7,182524
Sachsen-Anhalt,15-34,2020-02-16,2020,7,0,0,7,394869
Sachsen-Anhalt,35-59,2020-02-16,2020,7,0,0,7,745827
Sachsen-Anhalt,60-79,2020-02-16,2020,7,0,0,7,585321
Sachsen-Anhalt,80+,2020-02-16,2020,7,0,0,7,191330
Schleswig-Holstein,00-04,2020-02-16,2020,7,0,0,7,129800
Schleswig-Holstein,05-14,2020-02-16,2020,7,0,0,7,261702
Schleswig-Holstein,15-34,2020-02-16,2020,7,0,0,7,627902
Schleswig-Holstein,35-59,2020-02-16,2020,7,0,0,7,1006281
Schleswig-Holstein,60-79,2020-02-16,2020,7,0,0,7,663225
Schleswig-Holstein,80+,2020-02-16,2020,7,0,0,7,220518
Thueringen,00-04,2020-02-16,2020,7,0,0,7,87718
Thueringen,05-14,2020-02-16,2020,7,0,0,7,184533
Thueringen,15-34,2020-02-16,2020,7,0,0,7,386793
Thueringen,35-59,2020-02-16,2020,7,0,0,7,720476
Thueringen,60-79,2020-02-16,2020,7,0,0,7,558709
Thueringen,80+,2020-02-16,2020,7,0,0,7,179123
Baden-Wuerttemberg,00-04,2020-02-23,2020,8,0,0,8,549986
Baden-Wuerttemberg,05-14,2020-02-23,2020,8,0,0,8,1014378
Baden-Wuerttemberg,15-34,2020-02-23,2020,8,0,0,8,2678250
Baden-Wuerttemberg,35-59,2020-02-23,2020,8,0,0,8,3822725
Baden-Wuerttemberg,60-79,2020-02-23,2020,8,0,0,8,2286835
Baden-Wuerttemberg,80+,2020-02-23,2020,8,0,0,8,751989
Bayern,00-04,2020-02-23,2020,8,0,0,8,650503
Bayern,05-14,2020-02-23,2020,8,0,0,8,1157241
Bayern,15-34,2020-02-23,2020,8,1,0,8,3103465
Bayern,35-59,2020-02-23,2020,8,0,0,8,4601435
Bayern,60-79,2020-02-23,2020,8,0,0,8,2743938
Bayern,80+,2020-02-23,2020,8,0,0,8,871866
Berlin,00-04,2020-02-23,2020,8,0,0,8,191397
Berlin,05-14,2020-02-23,2020,8,0,0,8,332599
Berlin,15-34,2020-02-23,2020,8,0,0,8,947650
Berlin,35-59,2020-02-23,2020,8,0,0,8,1275540
Berlin,60-79,2020-02-23,2020,8,0,0,8,694774
Berlin,80+,2020-02-23,2020,8,0,0,8,221362
Brandenburg,00-04,2020-02-23,2020,8,0,0,8,108401
Brandenburg,05-14,2020-02-23,2020,8,0,0,8,231502
Brandenburg,15-34,2020-02-23,2020,8,1,0,8,435611
Brandenburg,35-59,2020-02-23,2020,8,0,0,8,908807
Brandenburg,60-79,2020-02-23,2020,8,1,0,8,638658
Brandenburg,80+,2020-02-23,2020,8,0,0,8,208572
Bremen,00-04,2020-02-23,2020,8,0,0,8,34034
Bremen,05-14,2020-02-23,2020,8,0,0,8,60178
Bremen,15-34,2020-02-23,2020,8,0,0,8,172904
Bremen,35-59,2020-02-23,2020,8,0,0,8,225427
Bremen,60-79,2020-02-23,2020,8,0,0,8,140249
Bremen,80+,2020-02-23,2020,8,0,0,8,47379
Hamburg,00-04,2020-02-23,2020,8,0,0,8,99224
Hamburg,05-14,2020-02-23,2020,8,0,0,8,166713
Hamburg,15-34,2020-02-23,2020,8,0,0,8,493650
Hamburg,35-59,2020-02-23,2020,8,0,0,8,654824
Hamburg,60-79,2020-02-23,2020,8,0,0,8,325912
Hamburg,80+,2020-02-23,2020,8,0,0,8,112515
Hessen,00-04,2020-02-23,2020,8,0,0,8,304428
Hessen,05-14,2020-02-23,2020,8,0,0,8,579964
Hessen,15-34,2020-02-23,2020,8,0,0,8,1469929
Hessen,35-59,2020-02-23,2020,8,0,0,8,2193749
Hessen,60-79,2020-02-23,2020,8,0,0,8,1320559
Hessen,80+,2020-02-23,2020,8,0,0,8,422139
Mecklenburg-Vorpommern,00-04,2020-02-23,2020,8,0,0,8,66216
Mecklenburg-Vorpommern,05-14,2020-02-23,2020,8,0,0,8,140750
Mecklenburg-Vorpommern,15-34,2020-02-23,2020,8,0,0,8,295487
Mecklenburg-Vorpommern,35-59,2020-02-23,2020,8,0,0,8,554265
Mecklenburg-Vorpommern,60-79,2020-02-23,2020,8,0,0,8,420800
Mecklenburg-Vorpommern,80+,2020-02-23,2020,8,0,0,8,133378
Niedersachsen,00-04,2020-02-23,2020,8,0,0,8,380629
Niedersachsen,05-14,2020-02-23,2020,8,0,0,8,724185
Niedersachsen,15-34,2020-02-23,2020,8,0,0,8,1803724
Niedersachsen,35-59,2020-02-23,2020,8,0,0,8,2728615
Niedersachsen,60-79,2020-02-23,2020,8,0,0,8,1769714
Niedersachsen,80+,2020-02-23,2020,8,0,0,8,580572
Nordrhein-Westfalen,00-04,2020-02-23,2020,8,0,0,8,875319
Nordrhein-Westfalen,05-14,2020-02-23,2020,8,0,0,8,1649725
Nordrhein-Westfalen,15-34,2020-02-23,2020,8,0,0,8,4197591
Nordrhein-Westfalen,35-59,2020-02-23,2020,8,0,0,8,6141151
Nordrhein-Westfalen,60-79,2020-02-23,2020,8,1,0,8,3823400
Nordrhein-Westfalen,80+,2020-02-23,2020,8,0,0,8,1262725
Rheinland-Pfalz,00-04,2020-02-23,2020,8,0,0,8,195044
Rheinland-Pfalz,05-14,2020-02-23,2020,8,0,0,8,366538
Rheinland-Pfalz,15-34,2020-02-23,2020,8,0,0,8,916852
Rheinland-Pfalz,35-59,2020-02-23,2020,8,0,0,8,1404114
Rheinland-Pfalz,60-79,2020-02-23,2020,8,0,0,8,923831
Rheinland-Pfalz,80+,2020-02-23,2020,8,0,0,8,293640
Saarland,00-04,2020-02-23,2020,8,0,0,8,41350
Saarland,05-14,2020-02-23,2020,8,0,0,8,80000
Saarland,15-34,2020-02-23,2020,8,0,0,8,212117
Saarland,35-59,2020-02-23,2020,8,0,0,8,330038
Saarland,60-79,2020-02-23,2020,8,0,0,8,243324
Saarland,80+,2020-02-23,2020,8,0,0,8,78108
Sachsen,00-04,2020-02-23,2020,8,0,0,8,180790
Sachsen,05-14,2020-02-23,2020,8,0,0,8,366870
Sachsen,15-34,2020-02-23,2020,8,0,0,8,785543
Sachsen,35-59,2020-02-23,2020,8,0,0,8,1357685
Sachsen,60-79,2020-02-23,2020,8,0,0,8,1009578
Sachsen,80+,2020-02-23,2020,8,0,0,8,361502
Sachsen-Anhalt,00-04,2020-02-23,2020,8,0,0,8,87877
Sachsen-Anhalt,05-14,2020-02-23,2020,8,0,0,8,182524
Sachsen-Anhalt,15-34,2020-02-23,2020,8,0,0,8,394869
Sachsen-Anhalt,35-59,2020-02-23,2020,8,0,0,8,745827
Sachsen-Anhalt,60-79,2020-02-23,2020,8,0,0,8,585321
Sachsen-Anhalt,80+,2020-02-23,2020,8,0,0,8,191330
Schleswig-Holstein,00-04,2020-02-23,2020,8,0,0,8,129800
Schleswig-Holstein,05-14,2020-02-23,2020,8,0,0,8,261702
Schleswig-Holstein,15-34,2020-02-23,2020,8,0,0,8,627902
Schleswig-Holstein,35-59,2020-02-23,2020,8,0,0,8,1006281
Schleswig-Holstein,60-79,2020-02-23,2020,8,0,0,8,663225
Schleswig-Holstein,80+,2020-02-23,2020,8,0,0,8,220518
Thueringen,00-04,2020-02-23,2020,8,0,0,8,87718
Thueringen,05-14,2020-02-23,2020,8,0,0,8,184533
Thueringen,15-34,2020-02-23,2020,8,0,0,8,386793
Thueringen,35-59,2020-02-23,2020,8,0,0,8,720476
Thueringen,60-79,2020-02-23,2020,8,0,0,8,558709
Thueringen,80+,2020-02-23,2020,8,0,0,8,179123
Baden-Wuerttemberg,00-04,2020-03-01,2020,9,0,0,9,549986
Baden-Wuerttemberg,05-14,2020-03-01,2020,9,0,0,9,1014378
Baden-Wuerttemberg,15-34,2020-03-01,2020,9,8,7,9,2678250
Baden-Wuerttemberg,35-59,2020-03-01,2020,9,10,6,9,3822725
Baden-Wuerttemberg,60-79,2020-03-01,2020,9,3,0,9,2286835
Baden-Wuerttemberg,80+,2020-03-01,2020,9,0,0,9,751989
Bayern,00-04,2020-03-01,2020,9,0,0,9,650503
Bayern,05-14,2020-03-01,2020,9,0,0,9,1157241
Bayern,15-34,2020-03-01,2020,9,2,1,9,3103465
Bayern,35-59,2020-03-01,2020,9,6,3,9,4601435
Bayern,60-79,2020-03-01,2020,9,1,1,9,2743938
Bayern,80+,2020-03-01,2020,9,0,0,9,871866
Berlin,00-04,2020-03-01,2020,9,0,0,9,191397
Berlin,05-14,2020-03-01,2020,9,0,0,9,332599
Berlin,15-34,2020-03-01,2020,9,0,0,9,947650
Berlin,35-59,2020-03-01,2020,9,1,0,9,1275540
Berlin,60-79,2020-03-01,2020,9,0,0,9,694774
Berlin,80+,2020-03-01,2020,9,0,0,9,221362
Brandenburg,00-04,2020-03-01,2020,9,0,0,9,108401
Brandenburg,05-14,2020-03-01,2020,9,0,0,9,231502
Brandenburg,15-34,2020-03-01,2020,9,0,0,9,435611
Brandenburg,35-59,2020-03-01,2020,9,2,0,9,908807
Brandenburg,60-79,2020-03-01,2020,9,0,0,9,638658
Brandenburg,80+,2020-03-01,2020,9,0,0,9,208572
Bremen,00-04,2020-03-01,2020,9,0,0,9,34034
Bremen,05-14,2020-03-01,2020,9,0,0,9,60178
Bremen,15-34,2020-03-01,2020,9,0,0,9,172904
Bremen,35-59,2020-03-01,2020,9,1,1,9,225427
Bremen,60-79,2020-03-01,2020,9,0,0,9,140249
Bremen,80+,2020-03-01,2020,9,0,0,9,47379
Hamburg,00-04,2020-03-01,2020,9,0,0,9,99224
Hamburg,05-14,2020-03-01,2020,9,0,0,9,166713
Hamburg,15-34,2020-03-01,2020,9,0,0,9,493650
Hamburg,35-59,2020-03-01,2020,9,1,0,9,654824
Hamburg,60-79,2020-03-01,2020,9,1,0,9,325912
Hamburg,80+,2020-03-01,2020,9,0,0,9,112515
Hessen,00-04,2020-03-01,2020,9,0,0,9,304428
Hessen,05-14,2020-03-01,2020,9,0,0,9,579964
Hessen,15-34,2020-03-01,2020,9,1,1,9,1469929
Hessen,35-59,2020-03-01,2020,9,3,0,9,2193749
Hessen,60-79,2020-03-01,2020,9,0,0,9,1320559
Hessen,80+,2020-03-01,2020,9,0,0,9,422139
Mecklenburg-Vorpommern,00-04,2020-03-01,2020,9,0,0,9,66216
Mecklenburg-Vorpommern,05-14,2020-03-01,2020,9,0,0,9,140750
Mecklenburg-Vorpommern,15-34,2020-03-01,2020,9,0,0,9,295487
Mecklenburg-Vorpommern,35-59,2020-03-01,2020,9,0,0,9,554265
Mecklenburg-Vorpommern,60-79,2020-03-01,2020,9,0,0,9,420800
Mecklenburg-Vorpommern,80+,2020-03-01,2020,9,0,0,9,133378
Niedersachsen,00-04,2020-03-01,2020,9,0,0,9,380629
Niedersachsen,05-14,2020-03-01,2020,9,0,0,9,724185
Niedersachsen,15-34,2020-03-01,2020,9,0,0,9,1803724
Niedersachsen,35-59,2020-03-01,2020,9,0,0,9,2728615
Niedersachsen,60-79,2020-03-01,2020,9,1,0,9,1769714
Niedersachsen,80+,2020-03-01,2020,9,0,0,9,580572
Nordrhein-Westfalen,00-04,2020-03-01,2020,9,3,0,9,875319
Nordrhein-Westfalen,05-14,2020-03-01,2020,9,2,0,9,1649725
Nordrhein-Westfalen,15-34,2020-03-01,2020,9,46,1,9,4197591
Nordrhein-Westfalen,35-59,2020-03-01,2020,9,33,5,9,6141151
Nordrhein-Westfalen,60-79,2020-03-01,2020,9,8,1,9,3823400
