Impfdatum,Impfschutz,Bundesland,population,Anzahl
2022-03-04,3,Baden-Wuerttemberg,11104163,5588
2022-03-04,3,Bayern,13128448,8522
2022-03-04,3,Berlin,3663322,2440
2022-03-04,3,Brandenburg,2531551,2027
2022-03-04,3,Bremen,680171,696
2022-03-04,3,Hamburg,1852838,3413
2022-03-04,3,Hessen,6290768,4897
2022-03-04,3,Mecklenburg-Vorpommern,1610896,1789
2022-03-04,3,Niedersachsen,7987439,7771
2022-03-04,3,Nordrhein-Westfalen,17949911,16191
2022-03-04,3,Rheinland-Pfalz,4100019,3859
2022-03-04,3,Saarland,984937,675
2022-03-04,3,Sachsen,4061968,3232
2022-03-04,3,Sachsen-Anhalt,2187748,2055
2022-03-04,3,Schleswig-Holstein,2909428,3074
2022-03-04,3,Thueringen,2117352,2021
2022-03-05,2,Baden-Wuerttemberg,11104163,1636
2022-03-05,2,Bayern,13128448,1622
2022-03-05,2,Berlin,3663322,404
2022-03-05,2,Brandenburg,2531551,203
2022-03-05,2,Bremen,680171,169
2022-03-05,2,Hamburg,1852838,475
2022-03-05,2,Hessen,6290768,990
2022-03-05,2,Mecklenburg-Vorpommern,1610896,141
2022-03-05,2,Niedersachsen,7987439,1154
2022-03-05,2,Nordrhein-Westfalen,17949911,2521
2022-03-05,2,Rheinland-Pfalz,4100019,511
2022-03-05,2,Saarland,984937,261
2022-03-05,2,Sachsen,4061968,611
2022-03-05,2,Sachsen-Anhalt,2187748,180
2022-03-05,2,Schleswig-Holstein,2909428,372
2022-03-05,2,Thueringen,2117352,159
2022-03-05,3,Baden-Wuerttemberg,11104163,3210
2022-03-05,3,Bayern,13128448,3032
2022-03-05,3,Berlin,3663322,1012
2022-03-05,3,Brandenburg,2531551,363
2022-03-05,3,Bremen,680171,200
2022-03-05,3,Hamburg,1852838,542
2022-03-05,3,Hessen,6290768,1395
2022-03-05,3,Mecklenburg-Vorpommern,1610896,120
2022-03-05,3,Niedersachsen,7987439,1476
2022-03-05,3,Nordrhein-Westfalen,17949911,6067
2022-03-05,3,Rheinland-Pfalz,4100019,846
2022-03-05,3,Saarland,984937,410
2022-03-05,3,Sachsen,4061968,1071
2022-03-05,3,Sachsen-Anhalt,2187748,278
2022-03-05,3,Schleswig-Holstein,2909428,1217
2022-03-05,3,Thueringen,2117352,52
2022-03-06,2,Baden-Wuerttemberg,11104163,850
2022-03-06,2,Bayern,13128448,619
2022-03-06,2,Berlin,3663322,158
2022-03-06,2,Brandenburg,2531551,27
2022-03-06,2,Bremen,680171,16
2022-03-06,2,Hamburg,1852838,162
2022-03-06,2,Hessen,6290768,454
2022-03-06,2,Mecklenburg-Vorpommern,1610896,20
2022-03-06,2,Niedersachsen,7987439,403
2022-03-06,2,Nordrhein-Westfalen,17949911,794
2022-03-06,2,Rheinland-Pfalz,4100019,539
2022-03-06,2,Sachsen,4061968,7
2022-03-06,2,Schleswig-Holstein,2909428,153
2022-03-06,2,Thueringen,2117352,7
2022-03-06,3,Baden-Wuerttemberg,11104163,1446
2022-03-06,3,Bayern,13128448,1550
2022-03-06,3,Berlin,3663322,319
2022-03-06,3,Brandenburg,2531551,38
2022-03-06,3,Hamburg,1852838,351
2022-03-06,3,Hessen,6290768,789
2022-03-06,3,Mecklenburg-Vorpommern,1610896,50
2022-03-06,3,Niedersachsen,7987439,871
2022-03-06,3,Nordrhein-Westfalen,17949911,2243
2022-03-06,3,Rheinland-Pfalz,4100019,859
2022-03-06,3,Schleswig-Holstein,2909428,133
2022-03-06,3,Thueringen,2117352,18
2022-03-07,2,Baden-Wuerttemberg,11104163,1311
2022-03-07,2,Bayern,13128448,2016
2022-03-07,2,Berlin,3663322,529
2022-03-07,2,Brandenburg,2531551,341
2022-03-07,2,Bremen,680171,91
2022-03-07,2,Hamburg,1852838,1800
2022-03-07,2,Hessen,6290768,1214
2022-03-07,2,Mecklenburg-Vorpommern,1610896,310
2022-03-07,2,Niedersachsen,7987439,1493
2022-03-07,2,Nordrhein-Westfalen,17949911,2631
2022-03-07,2,Rheinland-Pfalz,4100019,784
2022-03-07,2,Saarland,984937,159
2022-03-07,2,Sachsen,4061968,874
2022-03-07,2,Sachsen-Anhalt,2187748,442
2022-03-07,2,Schleswig-Holstein,2909428,248
2022-03-07,2,Thueringen,2117352,212
2022-03-07,3,Baden-Wuerttemberg,11104163,3221
2022-03-07,3,Bayern,13128448,6115
2022-03-07,3,Berlin,3663322,1615
2022-03-07,3,Brandenburg,2531551,1004
2022-03-07,3,Bremen,680171,273
2022-03-07,3,Hamburg,1852838,1898
2022-03-07,3,Hessen,6290768,3097
2022-03-07,3,Mecklenburg-Vorpommern,1610896,802
2022-03-07,3,Niedersachsen,7987439,4479
2022-03-07,3,Nordrhein-Westfalen,17949911,8467
2022-03-07,3,Rheinland-Pfalz,4100019,1917
2022-03-07,3,Saarland,984937,505
2022-03-07,3,Sachsen,4061968,2518
2022-03-07,3,Sachsen-Anhalt,2187748,1354
2022-03-07,3,Schleswig-Holstein,2909428,1180
2022-03-07,3,Thueringen,2117352,519
2022-03-08,2,Baden-Wuerttemberg,11104163,2240
2022-03-08,2,Bayern,13128448,3341
2022-03-08,2,Berlin,3663322,88
2022-03-08,2,Brandenburg,2531551,626
2022-03-08,2,Bremen,680171,211
2022-03-08,2,Hamburg,1852838,1069
2022-03-08,2,Hessen,6290768,1595
2022-03-08,2,Mecklenburg-Vorpommern,1610896,427
2022-03-08,2,Niedersachsen,7987439,2249
2022-03-08,2,Nordrhein-Westfalen,17949911,5077
2022-03-08,2,Rheinland-Pfalz,4100019,1152
2022-03-08,2,Saarland,984937,268
2022-03-08,2,Sachsen,4061968,997
2022-03-08,2,Sachsen-Anhalt,2187748,763
2022-03-08,2,Schleswig-Holstein,2909428,960
2022-03-08,2,Thueringen,2117352,726
2022-03-08,3,Baden-Wuerttemberg,11104163,6022
2022-03-08,3,Bayern,13128448,9430
2022-03-08,3,Berlin,3663322,360
2022-03-08,3,Brandenburg,2531551,2276
2022-03-08,3,Bremen,680171,516
2022-03-08,3,Hamburg,1852838,2427
2022-03-08,3,Hessen,6290768,4373
2022-03-08,3,Mecklenburg-Vorpommern,1610896,1076
2022-03-08,3,Niedersachsen,7987439,7739
2022-03-08,3,Nordrhein-Westfalen,17949911,15341
2022-03-08,3,Rheinland-Pfalz,4100019,3526
2022-03-08,3,Saarland,984937,1168
2022-03-08,3,Sachsen,4061968,3197
2022-03-08,3,Sachsen-Anhalt,2187748,2338
2022-03-08,3,Schleswig-Holstein,2909428,2580
2022-03-08,3,Thueringen,2117352,1844
2022-03-09,2,Baden-Wuerttemberg,11104163,2035
2022-03-09,2,Bayern,13128448,3081
2022-03-09,2,Berlin,3663322,742
2022-03-09,2,Brandenburg,2531551,586
2022-03-09,2,Bremen,680171,197
2022-03-09,2,Hamburg,1852838,480
2022-03-09,2,Hessen,6290768,1665
2022-03-09,2,Mecklenburg-Vorpommern,1610896,385
2022-03-09,2,Niedersachsen,7987439,2130
2022-03-09,2,Nordrhein-Westfalen,17949911,3725
2022-03-09,2,Rheinland-Pfalz,4100019,1116
2022-03-09,2,Saarland,984937,204
2022-03-09,2,Sachsen,4061968,959
2022-03-09,2,Sachsen-Anhalt,2187748,624
2022-03-09,2,Schleswig-Holstein,2909428,810
2022-03-09,2,Thueringen,2117352,682
2022-03-09,3,Baden-Wuerttemberg,11104163,5990
2022-03-09,3,Bayern,13128448,8158
2022-03-09,3,Berlin,3663322,2502
2022-03-09,3,Brandenburg,2531551,2139
2022-03-09,3,Bremen,680171,521
2022-03-09,3,Hamburg,1852838,1664
2022-03-09,3,Hessen,6290768,5547
2022-03-09,3,Mecklenburg-Vorpommern,1610896,1481
2022-03-09,3,Niedersachsen,7987439,7716
2022-03-09,3,Nordrhein-Westfalen,17949911,14200
2022-03-09,3,Rheinland-Pfalz,4100019,3198
2022-03-09,3,Saarland,984937,722
2022-03-09,3,Sachsen,4061968,3488
2022-03-09,3,Sachsen-Anhalt,2187748,2031
2022-03-09,3,Schleswig-Holstein,2909428,4140
2022-03-09,3,Thueringen,2117352,1376
2022-03-10,2,Baden-Wuerttemberg,11104163,2231
2022-03-10,2,Bayern,13128448,3162
2022-03-10,2,Berlin,3663322,843
2022-03-10,2,Brandenburg,2531551,630
2022-03-10,2,Bremen,680171,171
2022-03-10,2,Hamburg,1852838,382
2022-03-10,2,Hessen,6290768,1360
2022-03-10,2,Mecklenburg-Vorpommern,1610896,545
2022-03-10,2,Niedersachsen,7987439,2673
2022-03-10,2,Nordrhein-Westfalen,17949911,4167
2022-03-10,2,Rheinland-Pfalz,4100019,1041
2022-03-10,2,Saarland,984937,217
2022-03-10,2,Sachsen,4061968,1074
2022-03-10,2,Sachsen-Anhalt,2187748,893
2022-03-10,2,Schleswig-Holstein,2909428,1096
2022-03-10,2,Thueringen,2117352,784
2022-03-10,3,Baden-Wuerttemberg,11104163,6228
2022-03-10,3,Bayern,13128448,9256
2022-03-10,3,Berlin,3663322,2981
2022-03-10,3,Brandenburg,2531551,2690
2022-03-10,3,Bremen,680171,491
2022-03-10,3,Hamburg,1852838,1173
2022-03-10,3,Hessen,6290768,4803
2022-03-10,3,Mecklenburg-Vorpommern,1610896,1900
2022-03-10,3,Niedersachsen,7987439,8409
2022-03-10,3,Nordrhein-Westfalen,17949911,15454
2022-03-10,3,Rheinland-Pfalz,4100019,3801
2022-03-10,3,Saarland,984937,863
2022-03-10,3,Sachsen,4061968,3780
2022-03-10,3,Sachsen-Anhalt,2187748,2729
2022-03-10,3,Schleswig-Holstein,2909428,3370
2022-03-10,3,Thueringen,2117352,2428
2022-03-11,2,Baden-Wuerttemberg,11104163,2316
2022-03-11,2,Bayern,13128448,3328
2022-03-11,2,Berlin,3663322,1353
2022-03-11,2,Brandenburg,2531551,429
2022-03-11,2,Bremen,680171,236
2022-03-11,2,Hamburg,1852838,369
2022-03-11,2,Hessen,6290768,2071
2022-03-11,2,Mecklenburg-Vorpommern,1610896,450
2022-03-11,2,Niedersachsen,7987439,2098
2022-03-11,2,Nordrhein-Westfalen,17949911,4325
2022-03-11,2,Rheinland-Pfalz,4100019,1202
2022-03-11,2,Saarland,984937,282
2022-03-11,2,Sachsen,4061968,911
2022-03-11,2,Sachsen-Anhalt,2187748,542
2022-03-11,2,Schleswig-Holstein,2909428,572
2022-03-11,2,Thueringen,2117352,462
2022-03-11,3,Baden-Wuerttemberg,11104163,6373
2022-03-11,3,Bayern,13128448,8633
2022-03-11,3,Berlin,3663322,2118
2022-03-11,3,Brandenburg,2531551,1557
2022-03-11,3,Bremen,680171,486
2022-03-11,3,Hamburg,1852838,1491
2022-03-11,3,Hessen,6290768,5509
2022-03-11,3,Mecklenburg-Vorpommern,1610896,1746
2022-03-11,3,Niedersachsen,7987439,6551
2022-03-11,3,Nordrhein-Westfalen,17949911,13542
2022-03-11,3,Rheinland-Pfalz,4100019,3080
2022-03-11,3,Saarland,984937,793
2022-03-11,3,Sachsen,4061968,2652
2022-03-11,3,Sachsen-Anhalt,2187748,1611
2022-03-11,3,Schleswig-Holstein,2909428,2718
2022-03-11,3,Thueringen,2117352,1472
2022-03-12,2,Baden-Wuerttemberg,11104163,1519
2022-03-12,2,Bayern,13128448,1522
2022-03-12,2,Berlin,3663322,332
2022-03-12,2,Brandenburg,2531551,115
2022-03-12,2,Bremen,680171,98
2022-03-12,2,Hamburg,1852838,145
2022-03-12,2,Hessen,6290768,784
2022-03-12,2,Mecklenburg-Vorpommern,1610896,55
2022-03-12,2,Niedersachsen,7987439,667
2022-03-12,2,Nordrhein-Westfalen,17949911,1849
2022-03-12,2,Rheinland-Pfalz,4100019,512
2022-03-12,2,Saarland,984937,114
2022-03-12,2,Sachsen,4061968,397
2022-03-12,2,Sachsen-Anhalt,2187748,144
2022-03-12,2,Schleswig-Holstein,2909428,419
2022-03-12,2,Thueringen,2117352,124
2022-03-12,3,Baden-Wuerttemberg,11104163,2826
2022-03-12,3,Bayern,13128448,3521
2022-03-12,3,Berlin,3663322,804
2022-03-12,3,Brandenburg,2531551,236
2022-03-12,3,Bremen,680171,250
2022-03-12,3,Hamburg,1852838,443
2022-03-12,3,Hessen,6290768,1586
2022-03-12,3,Mecklenburg-Vorpommern,1610896,123
2022-03-12,3,Niedersachsen,7987439,1130
2022-03-12,3,Nordrhein-Westfalen,17949911,4892
2022-03-12,3,Rheinland-Pfalz,4100019,653
2022-03-12,3,Saarland,984937,537
2022-03-12,3,Sachsen,4061968,969
2022-03-12,3,Sachsen-Anhalt,2187748,318
2022-03-12,3,Schleswig-Holstein,2909428,1251
2022-03-12,3,Thueringen,2117352,104
2022-03-13,2,Baden-Wuerttemberg,11104163,738
2022-03-13,2,Bayern,13128448,407
2022-03-13,2,Berlin,3663322,87
2022-03-13,2,Bremen,680171,18
2022-03-13,2,Hamburg,1852838,132
2022-03-13,2,Hessen,6290768,476
2022-03-13,2,Niedersachsen,7987439,166
2022-03-13,2,Nordrhein-Westfalen,17949911,676
2022-03-13,2,Rheinland-Pfalz,4100019,42
2022-03-13,2,Saarland,984937,55
2022-03-13,2,Sachsen,4061968,17
2022-03-13,2,Sachsen-Anhalt,2187748,8
2022-03-13,2,Schleswig-Holstein,2909428,12
2022-03-13,2,Thueringen,2117352,13
2022-03-13,3,Baden-Wuerttemberg,11104163,1528
2022-03-13,3,Bayern,13128448,1020
2022-03-13,3,Berlin,3663322,354
2022-03-13,3,Hamburg,1852838,531
2022-03-13,3,Hessen,6290768,833
2022-03-13,3,Mecklenburg-Vorpommern,1610896,14
2022-03-13,3,Niedersachsen,7987439,366
2022-03-13,3,Nordrhein-Westfalen,17949911,1668
2022-03-13,3,Rheinland-Pfalz,4100019,1319
2022-03-13,3,Saarland,984937,104
2022-03-13,3,Sachsen,4061968,32
2022-03-13,3,Sachsen-Anhalt,2187748,20
2022-03-13,3,Schleswig-Holstein,2909428,99
2022-03-13,3,Thueringen,2117352,58
2022-03-14,2,Baden-Wuerttemberg,11104163,1064
2022-03-14,2,Bayern,13128448,1591
2022-03-14,2,Berlin,3663322,636
2022-03-14,2,Brandenburg,2531551,248
2022-03-14,2,Bremen,680171,66
2022-03-14,2,Hamburg,1852838,194
2022-03-14,2,Hessen,6290768,694
2022-03-14,2,Mecklenburg-Vorpommern,1610896,203
2022-03-14,2,Niedersachsen,7987439,1163
2022-03-14,2,Nordrhein-Westfalen,17949911,1987
2022-03-14,2,Rheinland-Pfalz,4100019,556
2022-03-14,2,Saarland,984937,70
2022-03-14,2,Sachsen,4061968,526
2022-03-14,2,Sachsen-Anhalt,2187748,304
2022-03-14,2,Schleswig-Holstein,2909428,228
2022-03-14,2,Thueringen,2117352,183
2022-03-14,3,Baden-Wuerttemberg,11104163,3475
2022-03-14,3,Bayern,13128448,4719
2022-03-14,3,Berlin,3663322,2540
2022-03-14,3,Brandenburg,2531551,911
2022-03-14,3,Bremen,680171,204
2022-03-14,3,Hamburg,1852838,740
2022-03-14,3,Hessen,6290768,2757
2022-03-14,3,Mecklenburg-Vorpommern,1610896,566
2022-03-14,3,Niedersachsen,7987439,4725
2022-03-14,3,Nordrhein-Westfalen,17949911,7571
2022-03-14,3,Rheinland-Pfalz,4100019,1562
2022-03-14,3,Saarland,984937,352
2022-03-14,3,Sachsen,4061968,1814
2022-03-14,3,Sachsen-Anhalt,2187748,1174
2022-03-14,3,Schleswig-Holstein,2909428,1052
2022-03-14,3,Thueringen,2117352,370
2022-03-15,2,Baden-Wuerttemberg,11104163,1724
2022-03-15,2,Bayern,13128448,2329
2022-03-15,2,Berlin,3663322,757
2022-03-15,2,Brandenburg,2531551,467
2022-03-15,2,Bremen,680171,162
2022-03-15,2,Hamburg,1852838,496
2022-03-15,2,Hessen,6290768,1175
2022-03-15,2,Mecklenburg-Vorpommern,1610896,448
2022-03-15,2,Niedersachsen,7987439,1646
2022-03-15,2,Nordrhein-Westfalen,17949911,4317
2022-03-15,2,Rheinland-Pfalz,4100019,624
2022-03-15,2,Saarland,984937,188
2022-03-15,2,Sachsen,4061968,604
2022-03-15,2,Sachsen-Anhalt,2187748,542
2022-03-15,2,Schleswig-Holstein,2909428,678
2022-03-15,2,Thueringen,2117352,553
2022-03-15,3,Baden-Wuerttemberg,11104163,5069
2022-03-15,3,Bayern,13128448,8140
2022-03-15,3,Berlin,3663322,2427
2022-03-15,3,Brandenburg,2531551,2017
2022-03-15,3,Bremen,680171,529
2022-03-15,3,Hamburg,1852838,1156
2022-03-15,3,Hessen,6290768,4277
2022-03-15,3,Mecklenburg-Vorpommern,1610896,1278
2022-03-15,3,Niedersachsen,7987439,6394
2022-03-15,3,Nordrhein-Westfalen,17949911,14176
2022-03-15,3,Rheinland-Pfalz,4100019,2777
2022-03-15,3,Saarland,984937,701
2022-03-15,3,Sachsen,4061968,2794
2022-03-15,3,Sachsen-Anhalt,2187748,1983
2022-03-15,3,Schleswig-Holstein,2909428,2187
2022-03-15,3,Thueringen,2117352,1723
2022-03-16,2,Baden-Wuerttemberg,11104163,1485
2022-03-16,2,Bayern,13128448,2366
2022-03-16,2,Berlin,3663322,526
2022-03-16,2,Brandenburg,2531551,429
2022-03-16,2,Bremen,680171,136
2022-03-16,2,Hamburg,1852838,462
2022-03-16,2,Hessen,6290768,1049
2022-03-16,2,Mecklenburg-Vorpommern,1610896,334
2022-03-16,2,Niedersachsen,7987439,1452
2022-03-16,2,Nordrhein-Westfalen,17949911,2522
2022-03-16,2,Rheinland-Pfalz,4100019,677
2022-03-16,2,Saarland,984937,145
2022-03-16,2,Sachsen,4061968,723
2022-03-16,2,Sachsen-Anhalt,2187748,444
2022-03-16,2,Schleswig-Holstein,2909428,759
2022-03-16,2,Thueringen,2117352,519
2022-03-16,3,Baden-Wuerttemberg,11104163,5093
2022-03-16,3,Bayern,13128448,7468
2022-03-16,3,Berlin,3663322,2123
2022-03-16,3,Brandenburg,2531551,1787
2022-03-16,3,Bremen,680171,480
2022-03-16,3,Hamburg,1852838,1750
2022-03-16,3,Hessen,6290768,5533
2022-03-16,3,Mecklenburg-Vorpommern,1610896,1358
2022-03-16,3,Niedersachsen,7987439,6397
2022-03-16,3,Nordrhein-Westfalen,17949911,11697
2022-03-16,3,Rheinland-Pfalz,4100019,2840
2022-03-16,3,Saarland,984937,704
2022-03-16,3,Sachsen,4061968,2947
2022-03-16,3,Sachsen-Anhalt,2187748,1718
2022-03-16,3,Schleswig-Holstein,2909428,3599
2022-03-16,3,Thueringen,2117352,1715
2022-03-17,2,Baden-Wuerttemberg,11104163,1913
2022-03-17,2,Bayern,13128448,2032
2022-03-17,2,Berlin,3663322,584
2022-03-17,2,Brandenburg,2531551,510
2022-03-17,2,Bremen,680171,169
2022-03-17,2,Hamburg,1852838,326
2022-03-17,2,Hessen,6290768,1025
2022-03-17,2,Mecklenburg-Vorpommern,1610896,357
2022-03-17,2,Niedersachsen,7987439,1838
2022-03-17,2,Nordrhein-Westfalen,17949911,2652
2022-03-17,2,Rheinland-Pfalz,4100019,818
2022-03-17,2,Saarland,984937,163
2022-03-17,2,Sachsen,4061968,712
2022-03-17,2,Sachsen-Anhalt,2187748,603
2022-03-17,2,Schleswig-Holstein,2909428,728
2022-03-17,2,Thueringen,2117352,447
2022-03-17,3,Baden-Wuerttemberg,11104163,5929
2022-03-17,3,Bayern,13128448,7713
2022-03-17,3,Berlin,3663322,2516
2022-03-17,3,Brandenburg,2531551,2144
2022-03-17,3,Bremen,680171,579
2022-03-17,3,Hamburg,1852838,1398
2022-03-17,3,Hessen,6290768,3726
2022-03-17,3,Mecklenburg-Vorpommern,1610896,1601
2022-03-17,3,Niedersachsen,7987439,6960
2022-03-17,3,Nordrhein-Westfalen,17949911,12666
2022-03-17,3,Rheinland-Pfalz,4100019,2751
2022-03-17,3,Saarland,984937,788
2022-03-17,3,Sachsen,4061968,3276
2022-03-17,3,Sachsen-Anhalt,2187748,2390
2022-03-17,3,Schleswig-Holstein,2909428,2860
2022-03-17,3,Thueringen,2117352,1738
2022-03-18,2,Baden-Wuerttemberg,11104163,1639
2022-03-18,2,Bayern,13128448,2267
2022-03-18,2,Berlin,3663322,500
2022-03-18,2,Brandenburg,2531551,331
2022-03-18,2,Bremen,680171,232
2022-03-18,2,Hamburg,1852838,433
2022-03-18,2,Hessen,6290768,1102
2022-03-18,2,Mecklenburg-Vorpommern,1610896,330
2022-03-18,2,Niedersachsen,7987439,1617
2022-03-18,2,Nordrhein-Westfalen,17949911,2561
2022-03-18,2,Rheinland-Pfalz,4100019,740
2022-03-18,2,Saarland,984937,143
2022-03-18,2,Sachsen,4061968,584
2022-03-18,2,Sachsen-Anhalt,2187748,455
2022-03-18,2,Schleswig-Holstein,2909428,213
2022-03-18,2,Thueringen,2117352,433
2022-03-18,3,Baden-Wuerttemberg,11104163,5682
2022-03-18,3,Bayern,13128448,7912
2022-03-18,3,Berlin,3663322,1842
2022-03-18,3,Brandenburg,2531551,1447
2022-03-18,3,Bremen,680171,481
2022-03-18,3,Hamburg,1852838,1027
2022-03-18,3,Hessen,6290768,3962
2022-03-18,3,Mecklenburg-Vorpommern,1610896,987
2022-03-18,3,Niedersachsen,7987439,5606
2022-03-18,3,Nordrhein-Westfalen,17949911,10201
2022-03-18,3,Rheinland-Pfalz,4100019,2453
2022-03-18,3,Saarland,984937,601
2022-03-18,3,Sachsen,4061968,2275
2022-03-18,3,Sachsen-Anhalt,2187748,1467
2022-03-18,3,Schleswig-Holstein,2909428,1295
2022-03-18,3,Thueringen,2117352,1445
2022-03-19,2,Baden-Wuerttemberg,11104163,1028
2022-03-19,2,Bayern,13128448,1320
2022-03-19,2,Berlin,3663322,266
2022-03-19,2,Brandenburg,2531551,174
2022-03-19,2,Bremen,680171,69
2022-03-19,2,Hamburg,1852838,163
2022-03-19,2,Hessen,6290768,364
2022-03-19,2,Mecklenburg-Vorpommern,1610896,27
2022-03-19,2,Niedersachsen,7987439,574
2022-03-19,2,Nordrhein-Westfalen,17949911,1114
2022-03-19,2,Rheinland-Pfalz,4100019,245
2022-03-19,2,Saarland,984937,260
2022-03-19,2,Sachsen,4061968,320
2022-03-19,2,Sachsen-Anhalt,2187748,63
2022-03-19,2,Schleswig-Holstein,2909428,359
2022-03-19,2,Thueringen,2117352,22
2022-03-19,3,Baden-Wuerttemberg,11104163,2299
2022-03-19,3,Bayern,13128448,3118
2022-03-19,3,Berlin,3663322,874
2022-03-19,3,Brandenburg,2531551,258
2022-03-19,3,Bremen,680171,192
2022-03-19,3,Hamburg,1852838,384
2022-03-19,3,Hessen,6290768,1106
2022-03-19,3,Mecklenburg-Vorpommern,1610896,122
2022-03-19,3,Niedersachsen,7987439,1107
2022-03-19,3,Nordrhein-Westfalen,17949911,3748
2022-03-19,3,Rheinland-Pfalz,4100019,615
2022-03-19,3,Saarland,984937,318
2022-03-19,3,Sachsen,4061968,927
2022-03-19,3,Sachsen-Anhalt,2187748,213
2022-03-19,3,Schleswig-Holstein,2909428,1263
2022-03-19,3,Thueringen,2117352,73
2022-03-20,2,Baden-Wuerttemberg,11104163,485
2022-03-20,2,Bayern,13128448,255
2022-03-20,2,Berlin,3663322,222
2022-03-20,2,Bremen,680171,12
2022-03-20,2,Hamburg,1852838,93
2022-03-20,2,Hessen,6290768,177
2022-03-20,2,Mecklenburg-Vorpommern,1610896,9
2022-03-20,2,Niedersachsen,7987439,114
2022-03-20,2,Nordrhein-Westfalen,17949911,1095
2022-03-20,2,Rheinland-Pfalz,4100019,556
2022-03-20,2,Sachsen-Anhalt,2187748,6
2022-03-20,3,Baden-Wuerttemberg,11104163,1132
2022-03-20,3,Bayern,13128448,952
2022-03-20,3,Berlin,3663322,521
2022-03-20,3,Brandenburg,2531551,12
2022-03-20,3,Bremen,680171,7
2022-03-20,3,Hamburg,1852838,245
2022-03-20,3,Hessen,6290768,477
2022-03-20,3,Niedersachsen,7987439,225
2022-03-20,3,Nordrhein-Westfalen,17949911,1524
2022-03-20,3,Rheinland-Pfalz,4100019,683
2022-03-20,3,Sachsen,4061968,27
2022-03-20,3,Sachsen-Anhalt,2187748,45
2022-03-20,3,Schleswig-Holstein,2909428,43
2022-03-20,3,Thueringen,2117352,6
2022-03-21,2,Baden-Wuerttemberg,11104163,707
2022-03-21,2,Bayern,13128448,1127
2022-03-21,2,Berlin,3663322,571
2022-03-21,2,Brandenburg,2531551,245
2022-03-21,2,Bremen,680171,32
2022-03-21,2,Hamburg,1852838,248
2022-03-21,2,Hessen,6290768,871
2022-03-21,2,Mecklenburg-Vorpommern,1610896,187
2022-03-21,2,Niedersachsen,7987439,761
2022-03-21,2,Nordrhein-Westfalen,17949911,1522
2022-03-21,2,Rheinland-Pfalz,4100019,980
2022-03-21,2,Saarland,984937,132
2022-03-21,2,Sachsen,4061968,449
2022-03-21,2,Sachsen-Anhalt,2187748,465
2022-03-21,2,Schleswig-Holstein,2909428,472
2022-03-21,2,Thueringen,2117352,260
2022-03-21,3,Baden-Wuerttemberg,11104163,2413
2022-03-21,3,Bayern,13128448,4184
2022-03-21,3,Berlin,3663322,2082
2022-03-21,3,Brandenburg,2531551,742
2022-03-21,3,Bremen,680171,177
2022-03-21,3,Hamburg,1852838,978
2022-03-21,3,Hessen,6290768,2829
2022-03-21,3,Mecklenburg-Vorpommern,1610896,529
2022-03-21,3,Niedersachsen,7987439,3400
2022-03-21,3,Nordrhein-Westfalen,17949911,5366
2022-03-21,3,Rheinland-Pfalz,4100019,1521
2022-03-21,3,Saarland,984937,353
2022-03-21,3,Sachsen,4061968,1639
2022-03-21,3,Sachsen-Anhalt,2187748,877
2022-03-21,3,Schleswig-Holstein,2909428,1790
2022-03-21,3,Thueringen,2117352,364
2022-03-22,2,Baden-Wuerttemberg,11104163,1581
2022-03-22,2,Bayern,13128448,1603
2022-03-22,2,Berlin,3663322,726
2022-03-22,2,Brandenburg,2531551,377
2022-03-22,2,Bremen,680171,211
2022-03-22,2,Hamburg,1852838,651
2022-03-22,2,Hessen,6290768,1046
2022-03-22,2,Mecklenburg-Vorpommern,1610896,287
2022-03-22,2,Niedersachsen,7987439,1273
2022-03-22,2,Nordrhein-Westfalen,17949911,3277
2022-03-22,2,Rheinland-Pfalz,4100019,1101
2022-03-22,2,Saarland,984937,115
2022-03-22,2,Sachsen,4061968,601
2022-03-22,2,Sachsen-Anhalt,2187748,445
2022-03-22,2,Schleswig-Holstein,2909428,394
2022-03-22,2,Thueringen,2117352,538
2022-03-22,3,Baden-Wuerttemberg,11104163,4793
2022-03-22,3,Bayern,13128448,6642
2022-03-22,3,Berlin,3663322,2157
2022-03-22,3,Brandenburg,2531551,1504
2022-03-22,3,Bremen,680171,475
2022-03-22,3,Hamburg,1852838,1665
2022-03-22,3,Hessen,6290768,3701
2022-03-22,3,Mecklenburg-Vorpommern,1610896,902
2022-03-22,3,Niedersachsen,7987439,5064
2022-03-22,3,Nordrhein-Westfalen,17949911,10494
2022-03-22,3,Rheinland-Pfalz,4100019,2112
2022-03-22,3,Saarland,984937,603
2022-03-22,3,Sachsen,4061968,2307
2022-03-22,3,Sachsen-Anhalt,2187748,1649
2022-03-22,3,Schleswig-Holstein,2909428,1772
2022-03-22,3,Thueringen,2117352,1962
2022-03-23,2,Baden-Wuerttemberg,11104163,1228
2022-03-23,2,Bayern,13128448,1815
2022-03-23,2,Berlin,3663322,540
2022-03-23,2,Brandenburg,2531551,316
2022-03-23,2,Bremen,680171,139
2022-03-23,2,Hamburg,1852838,392
2022-03-23,2,Hessen,6290768,1199
2022-03-23,2,Mecklenburg-Vorpommern,1610896,334
2022-03-23,2,Niedersachsen,7987439,1200
2022-03-23,2,Nordrhein-Westfalen,17949911,2459
2022-03-23,2,Rheinland-Pfalz,4100019,1224
2022-03-23,2,Saarland,984937,171
2022-03-23,2,Sachsen,4061968,584
